family,n_layers,mu0H_max_T,frequency_Hz,fluid_mdot_kgs,mass_per_stage_kg,regen_effectiveness,blow_fraction,particle_diameter_mm,COP_cascade,Qc_W,cost_index_USD
Ga1-xCMn3+x,1,1.06,1.281,0.1549,5.81,0.709,0.23,1.6834,-0.0,-0.0,10000000.0
Ga1-xCMn3+x,2,1.06,1.281,0.1549,5.81,0.709,0.23,1.6834,-0.0,-0.0,10000000.0
Ga1-xCMn3+x,3,1.06,1.281,0.1549,5.81,0.709,0.23,1.6834,-0.0,-0.0,10000000.0
